dd,mm,zz,pp,mesa,departamento,municipio,puesto,mesa_nombre,mujeres_mesa,hombres_mesa,total_mesa,comuna,direccion,LATITUD,LONGITUD
01,49,04,03,03,ANTIOQUIA,BELLO,INST. UNIVERSITARIA MARCO FIDEL SUAREZ,INST. UNIVERSITARIA MARCO FIDEL SUAREZ - Mesa 3,1823,1854,3678,04COMUNA 4 SUAREZ,CLL 48 No 50-30,6.333138649946493,-75.5584824085235
01,49,04,04,01,ANTIOQUIA,BELLO,IE JORGE ELIECER GAITAN,IE JORGE ELIECER GAITAN - Mesa 1,2145,1411,3555,04COMUNA 4 SUAREZ,CARRERA 50 No 53-64,6.337052601351159,-75.5587666325078
01,49,04,04,02,ANTIOQUIA,BELLO,IE JORGE ELIECER GAITAN,IE JORGE ELIECER GAITAN - Mesa 2,2145,1410,3555,04COMUNA 4 SUAREZ,CARRERA 50 No 53-64,6.337052601351159,-75.5587666325078
01,49,04,04,03,ANTIOQUIA,BELLO,IE JORGE ELIECER GAITAN,IE JORGE ELIECER GAITAN - Mesa 3,2145,1410,3555,04COMUNA 4 SUAREZ,CARRERA 50 No 53-64,6.337052601351159,-75.5587666325078
01,49,04,04,04,ANTIOQUIA,BELLO,IE JORGE ELIECER GAITAN,IE JORGE ELIECER GAITAN - Mesa 4,2145,1410,3555,04COMUNA 4 SUAREZ,CARRERA 50 No 53-64,6.337052601351159,-75.5587666325078
01,49,04,04,05,ANTIOQUIA,BELLO,IE JORGE ELIECER GAITAN,IE JORGE ELIECER GAITAN - Mesa 5,2144,1410,3555,04COMUNA 4 SUAREZ,CARRERA 50 No 53-64,6.337052601351159,-75.5587666325078
01,49,04,05,01,ANTIOQUIA,BELLO,IE SAGRADO CORAZON,IE SAGRADO CORAZON - Mesa 1,1157,2120,3277,04COMUNA 4 SUAREZ,CALLE 47 No 48-38,6.333269276107374,-75.5567631125449
01,49,04,05,02,ANTIOQUIA,BELLO,IE SAGRADO CORAZON,IE SAGRADO CORAZON - Mesa 2,1157,2120,3277,04COMUNA 4 SUAREZ,CALLE 47 No 48-38,6.333269276107374,-75.5567631125449
01,49,04,06,01,ANTIOQUIA,BELLO,COL JESUS DE LA BUENA ESPERANZ,COL JESUS DE LA BUENA ESPERANZ - Mesa 1,1579,2044,3623,04COMUNA 4 SUAREZ,CL 49 47 - 10 BARRIO MANCHESTER,6.334402256728193,-75.5563366413116
01,49,04,06,02,ANTIOQUIA,BELLO,COL JESUS DE LA BUENA ESPERANZ,COL JESUS DE LA BUENA ESPERANZ - Mesa 2,1579,2044,3623,04COMUNA 4 SUAREZ,CL 49 47 - 10 BARRIO MANCHESTER,6.334402256728193,-75.5563366413116
01,49,04,06,03,ANTIOQUIA,BELLO,COL JESUS DE LA BUENA ESPERANZ,COL JESUS DE LA BUENA ESPERANZ - Mesa 3,1579,2044,3623,04COMUNA 4 SUAREZ,CL 49 47 - 10 BARRIO MANCHESTER,6.334402256728193,-75.5563366413116
01,49,04,06,04,ANTIOQUIA,BELLO,COL JESUS DE LA BUENA ESPERANZ,COL JESUS DE LA BUENA ESPERANZ - Mesa 4,1579,2044,3623,04COMUNA 4 SUAREZ,CL 49 47 - 10 BARRIO MANCHESTER,6.334402256728193,-75.5563366413116
01,49,04,07,01,ANTIOQUIA,BELLO,I.E. SANTA CATALINA,I.E. SANTA CATALINA - Mesa 1,2216,1673,3889,04COMUNA 4 SUAREZ,CL 56 46 14,6.339270046339447,-75.5559396743773
01,49,04,07,02,ANTIOQUIA,BELLO,I.E. SANTA CATALINA,I.E. SANTA CATALINA - Mesa 2,2216,1673,3889,04COMUNA 4 SUAREZ,CL 56 46 14,6.339270046339447,-75.5559396743773
01,49,04,08,01,ANTIOQUIA,BELLO,I.E. LA MILAGROSA,I.E. LA MILAGROSA - Mesa 1,1521,1283,2804,04COMUNA 4 SUAREZ,CL 62 A 54-51,6.342599630627924,-75.5609902739523
01,49,04,08,02,ANTIOQUIA,BELLO,I.E. LA MILAGROSA,I.E. LA MILAGROSA - Mesa 2,1521,1283,2804,04COMUNA 4 SUAREZ,CL 62 A 54-51,6.342599630627924,-75.5609902739523
01,49,04,08,03,ANTIOQUIA,BELLO,I.E. LA MILAGROSA,I.E. LA MILAGROSA - Mesa 3,1521,1282,2803,04COMUNA 4 SUAREZ,CL 62 A 54-51,6.342599630627924,-75.5609902739523
01,49,05,01,01,ANTIOQUIA,BELLO,I.E. FERNANDO VELEZ,I.E. FERNANDO VELEZ - Mesa 1,2399,1328,3727,05COMUNA 5 LA CUMBRE,CR 58 A NO 52C 135,6.337622573945720,-75.5674195289610
01,49,05,01,02,ANTIOQUIA,BELLO,I.E. FERNANDO VELEZ,I.E. FERNANDO VELEZ - Mesa 2,2398,1328,3726,05COMUNA 5 LA CUMBRE,CR 58 A NO 52C 135,6.337622573945720,-75.5674195289610
01,49,05,01,03,ANTIOQUIA,BELLO,I.E. FERNANDO VELEZ,I.E. FERNANDO VELEZ - Mesa 3,2398,1328,3726,05COMUNA 5 LA CUMBRE,CR 58 A NO 52C 135,6.337622573945720,-75.5674195289610
01,49,05,02,01,ANTIOQUIA,BELLO,I.E CARLOS PEREZ SEDE ROSALIA,I.E CARLOS PEREZ SEDE ROSALIA - Mesa 1,1254,1729,2982,05COMUNA 5 LA CUMBRE,CLL 53 A NO 57 A 34,6.338950149199649,-75.5652737617490
01,49,05,02,02,ANTIOQUIA,BELLO,I.E CARLOS PEREZ SEDE ROSALIA,I.E CARLOS PEREZ SEDE ROSALIA - Mesa 2,1253,1728,2982,05COMUNA 5 LA CUMBRE,CLL 53 A NO 57 A 34,6.338950149199649,-75.5652737617490
01,49,05,03,01,ANTIOQUIA,BELLO,COLEGIO CARMELITANO,COLEGIO CARMELITANO - Mesa 1,24,26,50,05COMUNA 5 LA CUMBRE,CL 57 NRO 62 - 34,6.34073,-75.56683
01,49,05,04,01,ANTIOQUIA,BELLO,COLEGIO MANO AMIGA,COLEGIO MANO AMIGA - Mesa 1,1803,1405,3208,05COMUNA 5 LA CUMBRE,CARRERA 66 No 59A 80 EL TRAPICHE,6.34483,-75.56920
01,49,05,04,02,ANTIOQUIA,BELLO,COLEGIO MANO AMIGA,COLEGIO MANO AMIGA - Mesa 2,1803,1405,3208,05COMUNA 5 LA CUMBRE,CARRERA 66 No 59A 80 EL TRAPICHE,6.34483,-75.56920
01,49,05,04,03,ANTIOQUIA,BELLO,COLEGIO MANO AMIGA,COLEGIO MANO AMIGA - Mesa 3,1803,1404,3207,05COMUNA 5 LA CUMBRE,CARRERA 66 No 59A 80 EL TRAPICHE,6.34483,-75.56920
01,49,06,01,01,ANTIOQUIA,BELLO,IE ANTONIO MARIA BEDOYA SECC VILLA LINDA,IE ANTONIO MARIA BEDOYA SECC VILLA LINDA - Mesa 1,7,6,13,06COMUNA 6 BELLAVISTA,CLL 83 B # 67-21,6.35963,-75.57148
01,49,06,02,01,ANTIOQUIA,BELLO,IE ANTONIO MARIA BEDOYA - TIERRA ADENTRO,IE ANTONIO MARIA BEDOYA - TIERRA ADENTRO - Mesa 1,5,11,16,06COMUNA 6 BELLAVISTA,CR 69 NRO 77 -220,6.35838,-75.57383
01,49,06,03,01,ANTIOQUIA,BELLO,IE VILLA DEL SOL SEC 1,IE VILLA DEL SOL SEC 1 - Mesa 1,1505,1608,3112,06COMUNA 6 BELLAVISTA,CALLE 72A No 63A-50,6.351324692207517,-75.5667355656622
01,49,06,03,02,ANTIOQUIA,BELLO,IE VILLA DEL SOL SEC 1,IE VILLA DEL SOL SEC 1 - Mesa 2,1505,1607,3112,06COMUNA 6 BELLAVISTA,CALLE 72A No 63A-50,6.351324692207517,-75.5667355656622
01,49,06,03,03,ANTIOQUIA,BELLO,IE VILLA DEL SOL SEC 1,IE VILLA DEL SOL SEC 1 - Mesa 3,1504,1607,3112,06COMUNA 6 BELLAVISTA,CALLE 72A No 63A-50,6.351324692207517,-75.5667355656622
01,49,06,03,04,ANTIOQUIA,BELLO,IE VILLA DEL SOL SEC 1,IE VILLA DEL SOL SEC 1 - Mesa 4,1504,1607,3111,06COMUNA 6 BELLAVISTA,CALLE 72A No 63A-50,6.351324692207517,-75.5667355656622
01,49,06,04,01,ANTIOQUIA,BELLO,I.E. HERNAN VILLA BAENA,I.E. HERNAN VILLA BAENA - Mesa 1,2420,1280,3699,06COMUNA 6 BELLAVISTA,CL 69 # 60 235,6.348546977060087,-75.5657029151915
01,49,06,04,02,ANTIOQUIA,BELLO,I.E. HERNAN VILLA BAENA,I.E. HERNAN VILLA BAENA - Mesa 2,2419,1279,3699,06COMUNA 6 BELLAVISTA,CL 69 # 60 235,6.348546977060087,-75.5657029151915
01,49,06,04,03,ANTIOQUIA,BELLO,I.E. HERNAN VILLA BAENA,I.E. HERNAN VILLA BAENA - Mesa 3,2419,1279,3698,06COMUNA 6 BELLAVISTA,CL 69 # 60 235,6.348546977060087,-75.5657029151915
01,49,07,01,01,ANTIOQUIA,BELLO,I.E. GILBERTO ECHEVERRI MEJIA,I.E. GILBERTO ECHEVERRI MEJIA - Mesa 1,1949,1617,3566,07COMUNA 7 ALTOS DE NIQUIA,CL 68 49A 41 BR MIRADOR,6.347888533745885,-75.5586272478076
01,49,07,01,02,ANTIOQUIA,BELLO,I.E. GILBERTO ECHEVERRI MEJIA,I.E. GILBERTO ECHEVERRI MEJIA - Mesa 2,1949,1617,3566,07COMUNA 7 ALTOS DE NIQUIA,CL 68 49A 41 BR MIRADOR,6.347888533745885,-75.5586272478076
01,49,07,02,01,ANTIOQUIA,BELLO,I.E. CIAL ANTONIO ROLDAN,I.E. CIAL ANTONIO ROLDAN - Mesa 1,2451,813,3264,07COMUNA 7 ALTOS DE NIQUIA,DG 65 45DD 215,6.345982626679727,-75.5531255675531
01,49,07,02,02,ANTIOQUIA,BELLO,I.E. CIAL ANTONIO ROLDAN,I.E. CIAL ANTONIO ROLDAN - Mesa 2,2451,812,3263,07COMUNA 7 ALTOS DE NIQUIA,DG 65 45DD 215,6.345982626679727,-75.5531255675531
01,49,07,03,01,ANTIOQUIA,BELLO,IE JOSEFA CAMPOS,IE JOSEFA CAMPOS - Mesa 1,1119,1551,2669,07COMUNA 7 ALTOS DE NIQUIA,DIAGONAL 65 No 45BB-137,6.346286407033503,-75.5525279045103
01,49,07,03,02,ANTIOQUIA,BELLO,IE JOSEFA CAMPOS,IE JOSEFA CAMPOS - Mesa 2,1118,1550,2669,07COMUNA 7 ALTOS DE NIQUIA,DIAGONAL 65 No 45BB-137,6.346286407033503,-75.5525279045103
01,49,07,03,03,ANTIOQUIA,BELLO,IE JOSEFA CAMPOS,IE JOSEFA CAMPOS - Mesa 3,1118,1550,2668,07COMUNA 7 ALTOS DE NIQUIA,DIAGONAL 65 No 45BB-137,6.346286407033503,-75.5525279045103
01,49,08,01,01,ANTIOQUIA,BELLO,COL NUESTRA SEÑORA DE CHIQUINQ,COL NUESTRA SEÑORA DE CHIQUINQ - Mesa 1,1253,1641,2893,08COMUNA 8 NIQUIA,DG 61 NO 42-78,6.343671277681710,-75.5492234230040
01,49,08,01,02,ANTIOQUIA,BELLO,COL NUESTRA SEÑORA DE CHIQUINQ,COL NUESTRA SEÑORA DE CHIQUINQ - Mesa 2,1253,1640,2893,08COMUNA 8 NIQUIA,DG 61 NO 42-78,6.343671277681710,-75.5492234230040
01,49,08,01,03,ANTIOQUIA,BELLO,COL NUESTRA SEÑORA DE CHIQUINQ,COL NUESTRA SEÑORA DE CHIQUINQ - Mesa 3,1252,1640,2893,08COMUNA 8 NIQUIA,DG 61 NO 42-78,6.343671277681710,-75.5492234230040
01,49,08,02,01,ANTIOQUIA,BELLO,I.E FE Y ALEGRIA NUEVA GENERAC,I.E FE Y ALEGRIA NUEVA GENERAC - Mesa 1,2044,982,3026,08COMUNA 8 NIQUIA,AV 38 61 02,6.344121795305354,-75.5464017391203
01,49,08,02,02,ANTIOQUIA,BELLO,I.E FE Y ALEGRIA NUEVA GENERAC,I.E FE Y ALEGRIA NUEVA GENERAC - Mesa 2,2043,982,3025,08COMUNA 8 NIQUIA,AV 38 61 02,6.344121795305354,-75.5464017391203
01,49,08,02,03,ANTIOQUIA,BELLO,I.E FE Y ALEGRIA NUEVA GENERAC,I.E FE Y ALEGRIA NUEVA GENERAC - Mesa 3,2043,982,3025,08COMUNA 8 NIQUIA,AV 38 61 02,6.344121795305354,-75.5464017391203
01,49,08,03,01,ANTIOQUIA,BELLO,BETSABE ESPINAL,BETSABE ESPINAL - Mesa 1,1913,1588,3500,08COMUNA 8 NIQUIA,AV 33 NRO 59 33 BR TERRANOVA,6.344025827087098,-75.5418956279754
01,49,08,03,02,ANTIOQUIA,BELLO,BETSABE ESPINAL,BETSABE ESPINAL - Mesa 2,1912,1587,3500,08COMUNA 8 NIQUIA,AV 33 NRO 59 33 BR TERRANOVA,6.344025827087098,-75.5418956279754
01,49,08,04,01,ANTIOQUIA,BELLO,I.E. CONCEJO DE BELLO,I.E. CONCEJO DE BELLO - Mesa 1,1813,1492,3305,08COMUNA 8 NIQUIA,DIAG 56 45 42,6.340666928194490,-75.553354024887
01,49,08,04,02,ANTIOQUIA,BELLO,I.E. CONCEJO DE BELLO,I.E. CONCEJO DE BELLO - Mesa 2,1812,1492,3304,08COMUNA 8 NIQUIA,DIAG 56 45 42,6.340666928194490,-75.553354024887
01,49,08,04,03,ANTIOQUIA,BELLO,I.E. CONCEJO DE BELLO,I.E. CONCEJO DE BELLO - Mesa 3,1812,1492,3304,08COMUNA 8 NIQUIA,DIAG 56 45 42,6.340666928194490,-75.553354024887
01,49,08,05,01,ANTIOQUIA,BELLO,COLEGIO ANA MARIA JANER,COLEGIO ANA MARIA JANER - Mesa 1,8,1,9,08COMUNA 8 NIQUIA,DIG 53 NRO 43-81,6.33788,-75.55087
01,49,09,01,01,ANTIOQUIA,BELLO,I.E. NAVARRA,I.E. NAVARRA - Mesa 1,2060,906,2966,09COMUNA 9 GUASIMALITO,DIAG 57 #20 - 46,6.346523660721638,-75.5315825343132
01,49,09,02,01,ANTIOQUIA,BELLO,IE NAVARRA SD EL TREBOL,IE NAVARRA SD EL TREBOL - Mesa 1,880,1302,2182,09COMUNA 9 GUASIMALITO,AV. 20 No 54-180 INT 110,6.346000000000000,-75.5300000000000
01,49,09,03,01,ANTIOQUIA,BELLO,I.E SAN GABRIEL ARCANGEL,I.E SAN GABRIEL ARCANGEL - Mesa 1,3,6,9,09COMUNA 9 GUASIMALITO,AV 14 B # 53B - 111,6.34621,-75.52386
01,49,10,01,01,ANTIOQUIA,BELLO,I.E. LAS VEGAS,I.E. LAS VEGAS - Mesa 1,1399,1082,2481,10COMUNA 10 FONTIDUEÑO,DIAG 45 #35 -85,6.331859044990419,-75.5416059494017
01,49,10,01,02,ANTIOQUIA,BELLO,I.E. LAS VEGAS,I.E. LAS VEGAS - Mesa 2,1399,1081,2480,10COMUNA 10 FONTIDUEÑO,DIAG 45 #35 -85,6.331859044990419,-75.5416059494017
01,49,10,02,01,ANTIOQUIA,BELLO,I.E FONTIDUEÑO JAIME ARANGO R,I.E FONTIDUEÑO JAIME ARANGO R - Mesa 1,1462,1200,2662,10COMUNA 10 FONTIDUEÑO,DIAG 44 #32 -84,6.334252970012265,-75.5363970994949
01,49,10,02,02,ANTIOQUIA,BELLO,I.E FONTIDUEÑO JAIME ARANGO R,I.E FONTIDUEÑO JAIME ARANGO R - Mesa 2,1462,1200,2662,10COMUNA 10 FONTIDUEÑO,DIAG 44 #32 -84,6.334252970012265,-75.5363970994949
01,49,10,02,03,ANTIOQUIA,BELLO,I.E FONTIDUEÑO JAIME ARANGO R,I.E FONTIDUEÑO JAIME ARANGO R - Mesa 3,1461,1200,2661,10COMUNA 10 FONTIDUEÑO,DIAG 44 #32 -84,6.334252970012265,-75.5363970994949
01,49,10,03,01,ANTIOQUIA,BELLO,IE FONTIDUEÑO JAIME ARANGO R PRIMARIA,IE FONTIDUEÑO JAIME ARANGO R PRIMARIA - Mesa 1,3,1,4,10COMUNA 10 FONTIDUEÑO,AVENIDA 31 # 43 - 105,6.33408,-75.53638
01,49,11,01,01,ANTIOQUIA,BELLO,IE ZAMORA CENTENARIO,IE ZAMORA CENTENARIO - Mesa 1,1967,1720,3687,11COMUNA 11 ZAMORA,CALLE 21 CC No 41C-42,6.307198031999998,-75.5498209900000
01,49,11,02,01,ANTIOQUIA,BELLO,I.E FEDERICO SIERRA ARANGO,I.E FEDERICO SIERRA ARANGO - Mesa 1,2015,1525,3539,11COMUNA 11 ZAMORA,CR 43B #20E -40,6.308767856000000,-75.55308986
01,49,11,02,02,ANTIOQUIA,BELLO,I.E FEDERICO SIERRA ARANGO,I.E FEDERICO SIERRA ARANGO - Mesa 2,2014,1525,3539,11COMUNA 11 ZAMORA,CR 43B #20E -40,6.308767856000000,-75.55308986
01,49,11,02,03,ANTIOQUIA,BELLO,I.E FEDERICO SIERRA ARANGO,I.E FEDERICO SIERRA ARANGO - Mesa 3,2014,1524,3539,11COMUNA 11 ZAMORA,CR 43B #20E -40,6.308767856000000,-75.55308986
01,49,11,03,01,ANTIOQUIA,BELLO,I.E. LA GABRIELA,I.E. LA GABRIELA - Mesa 1,1473,1172,2644,11COMUNA 11 ZAMORA,CL 31 #43 -94,6.319204044000000,-75.5507843799998
01,49,11,03,02,ANTIOQUIA,BELLO,I.E. LA GABRIELA,I.E. LA GABRIELA - Mesa 2,1473,1171,2644,11COMUNA 11 ZAMORA,CL 31 #43 -94,6.319204044000000,-75.5507843799998
01,49,11,03,03,ANTIOQUIA,BELLO,I.E. LA GABRIELA,I.E. LA GABRIELA - Mesa 3,1472,1171,2644,11COMUNA 11 ZAMORA,CL 31 #43 -94,6.319204044000000,-75.5507843799998
01,49,11,04,01,ANTIOQUIA,BELLO,I.E. LA GABRIELA SEDE 2,I.E. LA GABRIELA SEDE 2 - Mesa 1,6,3,9,11COMUNA 11 ZAMORA,CALLE 31 NRO 43B-38,6.31930,-75.55121
01,49,90,01,01,ANTIOQUIA,BELLO,INSTITUCION EDUCATIVA ANDRES BELLO,INSTITUCION EDUCATIVA ANDRES BELLO - Mesa 1,3470,361,3831,,KR 50 #54 -28,6.337844561999999,-75.5588629800000
01,49,90,01,02,ANTIOQUIA,BELLO,INSTITUCION EDUCATIVA ANDRES BELLO,INSTITUCION EDUCATIVA ANDRES BELLO - Mesa 2,3470,361,3830,,KR 50 #54 -28,6.337844561999999,-75.5588629800000
01,49,90,01,03,ANTIOQUIA,BELLO,INSTITUCION EDUCATIVA ANDRES BELLO,INSTITUCION EDUCATIVA ANDRES BELLO - Mesa 3,3469,361,3830,,KR 50 #54 -28,6.337844561999999,-75.5588629800000
01,49,90,01,04,ANTIOQUIA,BELLO,INSTITUCION EDUCATIVA ANDRES BELLO,INSTITUCION EDUCATIVA ANDRES BELLO - Mesa 4,3469,361,3830,,KR 50 #54 -28,6.337844561999999,-75.5588629800000
01,49,90,01,05,ANTIOQUIA,BELLO,INSTITUCION EDUCATIVA ANDRES BELLO,INSTITUCION EDUCATIVA ANDRES BELLO - Mesa 5,3469,360,3830,,KR 50 #54 -28,6.337844561999999,-75.5588629800000
01,49,90,02,01,ANTIOQUIA,BELLO,CEDENORTE INSTITUTO TECNOLOGICO,CEDENORTE INSTITUTO TECNOLOGICO - Mesa 1,592,3007,3599,,KR 49 # 53-47,6.337264183000000,-75.55807471
01,49,90,02,02,ANTIOQUIA,BELLO,CEDENORTE INSTITUTO TECNOLOGICO,CEDENORTE INSTITUTO TECNOLOGICO - Mesa 2,592,3006,3598,,KR 49 # 53-47,6.337264183000000,-75.55807471
01,49,90,02,03,ANTIOQUIA,BELLO,CEDENORTE INSTITUTO TECNOLOGICO,CEDENORTE INSTITUTO TECNOLOGICO - Mesa 3,592,3006,3598,,KR 49 # 53-47,6.337264183000000,-75.55807471
01,49,90,02,04,ANTIOQUIA,BELLO,CEDENORTE INSTITUTO TECNOLOGICO,CEDENORTE INSTITUTO TECNOLOGICO - Mesa 4,592,3006,3598,,KR 49 # 53-47,6.337264183000000,-75.55807471
01,49,90,02,05,ANTIOQUIA,BELLO,CEDENORTE INSTITUTO TECNOLOGICO,CEDENORTE INSTITUTO TECNOLOGICO - Mesa 5,592,3006,3598,,KR 49 # 53-47,6.337264183000000,-75.55807471
01,49,90,02,06,ANTIOQUIA,BELLO,CEDENORTE INSTITUTO TECNOLOGICO,CEDENORTE INSTITUTO TECNOLOGICO - Mesa 6,592,3006,3598,,KR 49 # 53-47,6.337264183000000,-75.55807471
01,49,98,01,01,ANTIOQUIA,BELLO,CARCEL NACIONAL DE BELLAVISTA,CARCEL NACIONAL DE BELLAVISTA - Mesa 1,62,372,434,,DIAG 44 #39 -145,6.330833906999998,-75.5443854199999
01,49,99,01,01,ANTIOQUIA,BELLO,I.E. SAN FELIX,I.E. SAN FELIX - Mesa 1,1237,1164,2401,12COMUNA 12 SAN FELIX,KILOMETRO 22 VIA  MEDELLIN SAN PEDRO,6.339974773999999,-75.6088965899999
01,49,99,02,01,ANTIOQUIA,BELLO,I.E LA UNION SAN FELIX,I.E LA UNION SAN FELIX - Mesa 1,1,0,1,12COMUNA 12 SAN FELIX,KILOMETRO 16 VIA BELLO SAN FELIX VEREDA LA UNION,6.37994,-75.62090
01,49,99,03,01,ANTIOQUIA,BELLO,SD JOSE MARIA GRIJELMO FE Y ALEGRIA,SD JOSE MARIA GRIJELMO FE Y ALEGRIA - Mesa 1,738,427,1165,,KM 7 ANTIGUA VIA GUARNE BARRIO EL PINAR,6.306226,-75.535058
01,52,00,00,01,ANTIOQUIA,BETANIA,I.E. PERLA DEL CITARA,I.E. PERLA DEL CITARA - Mesa 1,1247,1476,2723,,CALLE 20 N 16 -56,5.744213889000000,-75.9753027799998
01,52,00,00,02,ANTIOQUIA,BETANIA,I.E. PERLA DEL CITARA,I.E. PERLA DEL CITARA - Mesa 2,1247,1476,2723,,CALLE 20 N 16 -56,5.744213889000000,-75.9753027799998
01,52,00,00,03,ANTIOQUIA,BETANIA,I.E. PERLA DEL CITARA,I.E. PERLA DEL CITARA - Mesa 3,1247,1476,2723,,CALLE 20 N 16 -56,5.744213889000000,-75.9753027799998
01,52,99,40,01,ANTIOQUIA,BETANIA,I.E. LA LIBIA,I.E. LA LIBIA - Mesa 1,216,254,470,,CORREGIMIENTO LA LIBIA,5.730316000000000,-75.9232850000000
01,55,00,01,01,ANTIOQUIA,BETULIA,COLISEO MARIO GIL,COLISEO MARIO GIL - Mesa 1,1195,1223,2418,,CALLE 20 N  19  21,6.113174669752955,-75.98411968184814
01,55,00,01,02,ANTIOQUIA,BETULIA,COLISEO MARIO GIL,COLISEO MARIO GIL - Mesa 2,1195,1223,2418,,CALLE 20 N  19  21,6.113174669752955,-75.98411968184814
01,55,00,02,01,ANTIOQUIA,BETULIA,COLISEO IVAN ARANGO ARCILA,COLISEO IVAN ARANGO ARCILA - Mesa 1,1191,1432,2623,,CRA 20 No 22-32,6.114107274885462,-75.9838606417178
01,55,00,02,02,ANTIOQUIA,BETULIA,COLISEO IVAN ARANGO ARCILA,COLISEO IVAN ARANGO ARCILA - Mesa 2,1191,1431,2622,,CRA 20 No 22-32,6.114107274885462,-75.9838606417178
01,55,99,01,01,ANTIOQUIA,BETULIA,E.U. FRANCISCO CESAR,E.U. FRANCISCO CESAR - Mesa 1,1045,1186,2231,,SECTOR SANTA TERESA CGTO ALTAMIRA,6.220084051446662,-75.9502887725829
01,55,99,05,01,ANTIOQUIA,BETULIA,CER LEONOR ANGEL VANEGAS,CER LEONOR ANGEL VANEGAS - Mesa 1,56,62,118,,CORREGMIENTO CANGREJO,6.208507161553929,-75.8473055644165
01,55,99,09,01,ANTIOQUIA,BETULIA,CER LA GUAMALA,CER LA GUAMALA - Mesa 1,593,680,1273,,CORREGIMIENTO LUCIANO RESTREPO,6.251988360644064,-76.0003896149182
01,55,99,85,01,ANTIOQUIA,BETULIA,CASETA COMUNAL,CASETA COMUNAL - Mesa 1,216,287,503,,VDA EL YERBAL,6.158474974065108,-76.0161641892002
01,58,01,01,01,ANTIOQUIA,BOLIVAR,I. E SAN JOSE DEL CITARA,I. E SAN JOSE DEL CITARA - Mesa 1,1210,954,2164,,KRA 47B No. 46 A -139,5.847866680000000,-76.0183177999999
01,58,01,01,02,ANTIOQUIA,BOLIVAR,I. E SAN JOSE DEL CITARA,I. E SAN JOSE DEL CITARA - Mesa 2,1210,953,2163,,KRA 47B No. 46 A -139,5.847866680000000,-76.0183177999999
01,58,01,02,01,ANTIOQUIA,BOLIVAR,COLISEO CUBIERTO,COLISEO CUBIERTO - Mesa 1,2499,1050,3549,,CL 49 # 43 - 80,5.851026899999999,-76.0233765499998
01,58,01,02,02,ANTIOQUIA,BOLIVAR,COLISEO CUBIERTO,COLISEO CUBIERTO - Mesa 2,2498,1050,3548,,CL 49 # 43 - 80,5.851026899999999,-76.0233765499998
01,58,02,01,01,ANTIOQUIA,BOLIVAR,I.E JOSE MARIA HERRAN,I.E JOSE MARIA HERRAN - Mesa 1,423,2246,2669,,KR 72 # 50-23 BL DOS,5.850920230999999,-76.0258299199998
01,58,02,01,02,ANTIOQUIA,BOLIVAR,I.E JOSE MARIA HERRAN,I.E JOSE MARIA HERRAN - Mesa 2,422,2246,2668,,KR 72 # 50-23 BL DOS,5.850920230999999,-76.0258299199998
01,58,02,02,01,ANTIOQUIA,BOLIVAR,I.E.MARIA AUXILIADORA,I.E.MARIA AUXILIADORA - Mesa 1,1202,1476,2678,,CL 48 # 54 - 43 BL DOS,5.846297929000000,-76.0126741400000
01,58,02,02,02,ANTIOQUIA,BOLIVAR,I.E.MARIA AUXILIADORA,I.E.MARIA AUXILIADORA - Mesa 2,1201,1476,2677,,CL 48 # 54 - 43 BL DOS,5.846297929000000,-76.0126741400000
01,58,98,01,01,ANTIOQUIA,BOLIVAR,CARCEL,CARCEL - Mesa 1,5,52,57,,CLL. 49 # 37 - 81,5.850778005999998,-76.0301322199998
01,58,99,01,01,ANTIOQUIA,BOLIVAR,I. E. JUAN TAMAYO,I. E. JUAN TAMAYO - Mesa 1,461,499,960,,CORREGIMIENTO ALFONSO LOPEZ,5.894987999999998,-75.9567759999999
01,58,99,08,01,ANTIOQUIA,BOLIVAR,I. E. FARALLONES DEL CITARA,I. E. FARALLONES DEL CITARA - Mesa 1,519,547,1066,,CORREGIMIENTO FARALLONES,5.799731999999998,-76.0285149999998
01,58,99,50,01,ANTIOQUIA,BOLIVAR,I.E PAULINA PUERTA,I.E PAULINA PUERTA - Mesa 1,180,183,363,,CORREGIMEINTO LA LINDA EL TRES,5.872875999999998,-76.0233709999998
01,61,00,00,01,ANTIOQUIA,BURITICA,I.E. SANTA GEMA,I.E. SANTA GEMA - Mesa 1,1384,1567,2951,,CLL 4 # 4-39 I.E.SANTA GEMA,6.720527696000000,-75.9064347599999
01,61,00,00,02,ANTIOQUIA,BURITICA,I.E. SANTA GEMA,I.E. SANTA GEMA - Mesa 2,1383,1567,2950,,CLL 4 # 4-39 I.E.SANTA GEMA,6.720527696000000,-75.9064347599999
01,61,99,01,01,ANTIOQUIA,BURITICA,I.E.R. URARCO,I.E.R. URARCO - Mesa 1,127,173,300,,CORREGIMIENTO LLANOS DE URARCO,6.910705000000000,-75.9168339999998
01,61,99,03,01,ANTIOQUIA,BURITICA,INSPECCION DE POLICIA,INSPECCION DE POLICIA - Mesa 1,192,233,425,,CORREGIMIENTO EL NARANJO,6.693903999999999,-75.8976880000000
01,61,99,04,01,ANTIOQUIA,BURITICA,I.E.R. GUARCO,I.E.R. GUARCO - Mesa 1,81,81,162,,CORREGIMIENTO GUARCO,6.727151000000000,-75.9414129999999
